,pair,freq
33046,lamotrigine/C0425449,1
33047,lamotrigine/C0231856,1
33048,lamotrigine/C0231874,1
33049,fluoxetine/C0239819,1
33050,fluconazole/C0239819,2
33051,trazodone/C0158252,1
33052,pregabalin/C0020440,3
33053,duloxetine/C0333243,1
33054,duloxetine/C0027424,1
33055,pregabalin/C0333243,2
33056,duloxetine/C0856099,2
33057,pregabalin/C0027424,1
33058,irinotecan/C0494475,1
33059,zonisamide/C0700590,1
33060,zonisamide/C0026821,1
33061,irinotecan/C0151786,1
33062,irinotecan/C0401151,1
33063,irinotecan/C0026821,1
33064,irinotecan/C0004093,1
33065,zonisamide/C0151786,1
33066,irinotecan/C0700590,1
33067,irinotecan/C0740441,1
33068,atropine/C0000729,1
33069,dexamethasone/C0026821,2
33070,loperamide/C0854303,1
33071,loperamide/C0149958,1
33072,irinotecan/C0751495,1
33073,dexamethasone/C0000729,1
33074,atropine/C0751495,1
33075,irinotecan/C0854303,1
33076,loperamide/C0494475,1
33077,loperamide/C0751495,1
33078,irinotecan/C0000729,1
33079,zonisamide/C0000729,1
33080,zonisamide/C0854303,1
33081,atropine/C0494475,1
33082,atropine/C0149958,1
33083,irinotecan/C0149958,1
33084,atropine/C0007815,1
33085,bupropion/C0032617,1
33086,montelukast/C0019825,1
33087,diltiazem/C0032617,1
33088,azithromycin/C0032617,1
33089,montelukast/C0032617,1
33090,metronidazole/C0032617,2
33091,bupropion/C0043352,1
33092,cytarabine/C1504383,1
33093,idarubicin/C0850149,2
33094,idarubicin/C0242429,1
33095,cytarabine/C0863084,1
33096,cytarabine/C0241136,1
33097,cytarabine/C0037274,1
33098,idarubicin/C0241136,1
33099,idarubicin/C1504383,1
33100,cytarabine/C0850149,2
33101,cytarabine/C0242429,1
33102,idarubicin/C0037274,1
33103,hydroxyurea/C0034642,3
33104,idarubicin/C0863084,1
33105,amiodarone/C0026838,1
33106,famotidine/C0221166,1
33107,simvastatin/C0026838,1
33108,atropine/C0026838,1
33109,simvastatin/C0221166,1
33110,atropine/C0221166,1
33111,metoprolol/C0026838,1
33112,amiodarone/C0026826,1
33113,atropine/C0026826,1
33114,amiodarone/C0221166,1
33115,eptifibatide/C0026837,1
33116,zonisamide/C0016382,1
33117,zonisamide/C0028259,1
33118,zonisamide/C0232695,1
33119,zonisamide/C0028961,1
33120,esmolol/C0751295,1
33121,zonisamide/C0751295,1
33122,desmopressin/C0850149,3
33123,tacrolimus/C0016512,1
33124,dexamethasone/C0036396,1
33125,brimonidine/C0024790,1
33126,gemfibrozil/C0333243,1
33127,gemfibrozil/C0574002,1
33128,mexiletine/C0235886,2
33129,mexiletine/C0574002,1
33130,gemfibrozil/C0239340,1
33131,mexiletine/C0239340,1
33132,mexiletine/C0024790,1
33133,gemfibrozil/C0235886,1
33134,mexiletine/C0039070,2
33135,ceftriaxone/C0019825,3
33136,tiotropium/C0019825,2
33137,azithromycin/C0019825,1
33138,vincristine/C0235299,1
33139,doxorubicin/C0235299,1
33140,etoposide/C0235299,1
33141,doxorubicin/C0010200,1
33142,doxorubicin/C0239134,1
33143,doxorubicin/C0035508,2
33144,etoposide/C0016382,1
33145,alprazolam/C0232495,2
33146,alprazolam/C0267716,2
33147,fentanyl/C0262397,1
33148,octreotide/C0427055,1
33149,miconazole/C0262397,1
33150,furosemide/C0262397,1
33151,clindamycin/C0262397,1
33152,octreotide/C0262397,1
33153,tamoxifen/C0262397,1
33154,tamoxifen/C0184567,2
33155,heparin/C0262397,1
33156,rifaximin/C0262397,1
33157,midodrine/C0262397,1
33158,pantoprazole/C0262397,1
33159,ciprofloxacin/C0262397,1
33160,tamoxifen/C0232602,1
33161,midodrine/C0232602,3
33162,nadolol/C0427055,1
33163,clobetasol/C0427055,1
33164,potassium/C0262397,2
33165,quetiapine/C0151908,2
33166,rosuvastatin/C0151908,1
33167,rosuvastatin/C0401149,1
33168,rosuvastatin/C0151826,1
33169,ketorolac/C0401149,1
33170,sevelamer/C0401149,2
33171,sevelamer/C0151826,1
33172,vinorelbine/C0234215,1
33173,vinorelbine/C0035508,2
33174,vinorelbine/C0034642,1
33175,vinorelbine/C0043144,1
33176,vinorelbine/C0085631,1
33177,eptifibatide/C0016382,1
33178,prasugrel/C0018681,1
33179,prasugrel/C0016382,1
33180,clopidogrel/C0037195,1
33181,pantoprazole/C0037195,1
33182,prasugrel/C0037195,1
33183,acetaminophen/C0037195,1
33184,lorazepam/C0037195,1
33185,metoprolol/C0037195,1
33186,cimetidine/C0010200,3
33187,temazepam/C0008033,1
33188,cimetidine/C0239134,3
33189,paclitaxel/C0010200,1
33190,lorazepam/C0522046,2
33191,zoledronic/C0016382,1
33192,paclitaxel/C0035508,1
33193,zoledronic/C0026837,1
33194,carboplatin/C0042963,2
33195,carboplatin/C0026837,1
33196,carboplatin/C0231218,4
33197,zoledronic/C0042963,1
33198,paclitaxel/C0016382,2
33199,carboplatin/C0016382,2
33200,paclitaxel/C0042963,2
33201,zoledronic/C0231218,1
33202,carboplatin/C0239134,3
33203,zoledronic/C0239134,1
33204,carboplatin/C0010200,3
33205,paclitaxel/C0231218,2
33206,carboplatin/C0035508,1
33207,oxycodone/C0522046,1
33208,paclitaxel/C0239134,1
33209,paclitaxel/C0034642,1
33210,carboplatin/C0034642,1
33211,paclitaxel/C0026837,1
33212,ondansetron/C0522046,1
33213,zoledronic/C0010200,1
33214,glycopyrrolate/C0151827,1
33215,neostigmine/C0151827,1
33216,latanoprost/C0520966,1
33217,metoprolol/C0520966,1
33218,timolol/C0520966,1
33219,pantoprazole/C0085635,5
33220,furosemide/C0520966,1
33221,phenytoin/C0543392,3
33222,ceftriaxone/C0085635,2
33223,timolol/C0085635,1
33224,heparin/C0520966,4
33225,latanoprost/C0085635,1
33226,hydrochlorothiazide/C0036396,2
33227,sertraline/C0006144,1
33228,valsartan/C0006144,1
33229,alprazolam/C0006144,1
33230,hydrochlorothiazide/C0006144,1
33231,phenylephrine/C0006144,2
33232,furosemide/C0006144,3
33233,valsartan/C0036396,1
33234,hydralazine/C0006144,1
33235,valsartan/C0859032,4
33236,atenolol/C0857177,2
33237,atenolol/C0392674,3
33238,citalopram/C0857177,1
33239,nifedipine/C0020175,2
33240,phentolamine/C0028259,1
33241,paroxetine/C0857051,2
33242,doxercalciferol/C0015672,1
33243,paricalcitol/C0016204,2
33244,paricalcitol/C0235848,1
33245,doxercalciferol/C0012833,1
33246,doxercalciferol/C0042571,2
33247,octreotide/C0002962,1
33248,raltegravir/C1291077,1
33249,lamivudine/C0037384,1
33250,raltegravir/C0037384,1
33251,abacavir/C0184567,1
33252,abacavir/C0037384,1
33253,abacavir/C1291077,1
33254,tenofovir/C0037384,1
33255,rosiglitazone/C0151786,1
33256,rosiglitazone/C0034642,1
33257,rosiglitazone/C0004093,1
33258,rosiglitazone/C0854303,1
33259,donepezil/C0151786,1
33260,rosiglitazone/C0042963,1
33261,donepezil/C0854303,1
33262,rosiglitazone/C0427055,1
33263,captopril/C0401149,2
33264,olanzapine/C0259768,2
33265,fluconazole/C0259768,4
33266,glycopyrrolate/C0259768,4
33267,haloperidol/C0259768,5
33268,labetalol/C0259768,1
33269,furosemide/C0700572,1
33270,heparin/C0700572,2
33271,midazolam/C0700572,1
33272,ciprofloxacin/C0700572,1
33273,fluconazole/C0700572,1
33274,quetiapine/C0259768,1
33275,cefazolin/C0236071,2
33276,dexmedetomidine/C0027424,2
33277,dexmedetomidine/C0236071,1
33278,clindamycin/C0015672,2
33279,clarithromycin/C0004134,1
33280,hydrochlorothiazide/C0008033,1
33281,sevelamer/C0587246,1
33282,clonazepam/C0149958,1
33283,cefpodoxime/C0751495,1
33284,clonazepam/C0751495,1
33285,cefpodoxime/C0221170,1
33286,clonazepam/C0494475,1
33287,cefpodoxime/C0149958,1
33288,cefpodoxime/C0494475,1
33289,carvedilol/C1135120,2
33290,atenolol/C0549335,1
33291,carvedilol/C0549335,1
33292,hydrochlorothiazide/C0549335,2
33293,hydrochlorothiazide/C1135120,1
33294,lansoprazole/C0549335,2
33295,amlodipine/C0549335,3
33296,valsartan/C0027424,1
33297,lisinopril/C0235848,7
33298,nifedipine/C0235848,1
33299,eptifibatide/C0574068,1
33300,eptifibatide/C0751295,1
33301,eptifibatide/C0542476,2
33302,eptifibatide/C0008035,2
33303,niacin/C0028259,2
33304,imipramine/C0004604,1
33305,imipramine/C0040822,1
33306,imipramine/C0850149,1
33307,imipramine/C0231530,1
33308,imipramine/C0007859,1
33309,imipramine/C0015644,1
33310,imipramine/C0033774,1
33311,methylphenidate/C0016382,1
33312,scopolamine/C0242429,2
33313,captopril/C0857332,2
33314,captopril/C0020175,4
33315,quetiapine/C0857332,1
33316,doxycycline/C0859032,1
33317,atenolol/C0232695,5
33318,doxycycline/C0232498,1
33319,doxycycline/C0016199,1
33320,doxycycline/C0231875,3
33321,doxycycline/C0232695,1
33322,venlafaxine/C0232292,2
33323,zolpidem/C0009269,1
33324,alprazolam/C0009269,1
33325,dexamethasone/C0009269,1
33326,lorazepam/C0009269,1
33327,paroxetine/C0023222,2
33328,paroxetine/C0232495,2
33329,timolol/C0016199,2
33330,timolol/C0401149,1
33331,doxycycline/C0040822,6
33332,dolasetron/C0028643,1
33333,dolasetron/C0004093,1
33334,dolasetron/C0151310,1
33335,rivastigmine/C0023380,1
33336,rivastigmine/C0085631,1
33337,bupivacaine/C0015672,2
33338,nimodipine/C0234369,2
33339,nimodipine/C1167842,1
33340,hydromorphone/C0234192,2
33341,clonidine/C0234192,1
33342,meropenem/C0239885,1
33343,meropenem/C0857051,1
33344,amitriptyline/C0007859,3
33345,paroxetine/C0007815,1
33346,fluconazole/C0013132,2
33347,meropenem/C0013132,2
33348,montelukast/C0240211,1
33349,atenolol/C0240211,1
33350,trazodone/C0240211,2
33351,lisinopril/C0240211,1
33352,meropenem/C0236178,3
33353,pamidronate/C0023380,3
33354,pamidronate/C0232498,1
33355,triamcinolone/C0232695,1
33356,ibuprofen/C0013395,2
33357,triamcinolone/C0232487,1
33358,meropenem/C0473120,3
33359,pentoxifylline/C1260922,1
33360,rifaximin/C1260922,1
33361,pentoxifylline/C2129214,2
33362,lansoprazole/C0425492,3
33363,lansoprazole/C1260922,3
33364,pentoxifylline/C0240962,1
33365,ceftriaxone/C0240962,1
33366,pentoxifylline/C0277799,1
33367,rifaximin/C0425492,1
33368,meropenem/C0240962,3
33369,pentoxifylline/C0425492,1
33370,pentoxifylline/C0016204,1
33371,dexmedetomidine/C0240962,1
33372,pentoxifylline/C0232766,1
33373,lorazepam/C0240962,3
33374,letrozole/C0231255,1
33375,letrozole/C0086439,1
33376,pioglitazone/C0040822,1
33377,glipizide/C0040822,1
33378,pioglitazone/C0859032,1
33379,tolterodine/C0859032,2
33380,ezetimibe/C0859032,4
33381,temazepam/C0859032,1
33382,temazepam/C0040822,1
33383,neostigmine/C0152030,1
33384,atorvastatin/C0152030,2
33385,citalopram/C0152030,1
33386,glycopyrrolate/C0152030,1
33387,lovastatin/C0231255,1
33388,metformin/C0020175,1
33389,gemfibrozil/C0020175,1
33390,fluticasone/C0010520,1
33391,ceftriaxone/C0158252,1
33392,dorzolamide/C0158252,1
33393,desmopressin/C0030552,2
33394,nimodipine/C2242996,2
33395,dexmedetomidine/C0687713,1
33396,neostigmine/C0687713,1
33397,glycopyrrolate/C0687713,1
33398,ketorolac/C0003862,3
33399,ketorolac/C0085636,2
33400,ketorolac/C0151315,1
33401,esmolol/C0016199,3
33402,rosuvastatin/C0232498,1
33403,rifaximin/C0151786,2
33404,rifaximin/C0239377,1
33405,losartan/C0231530,2
33406,losartan/C0015644,2
33407,losartan/C0009024,1
33408,ceftriaxone/C0687713,3
33409,clopidogrel/C0009024,1
33410,esmolol/C0009024,1
33411,rosuvastatin/C0019270,1
33412,humalog/C0220870,1
33413,rosuvastatin/C0877134,1
33414,ketorolac/C0220870,1
33415,carvedilol/C0220870,1
33416,milrinone/C0220870,1
33417,captopril/C0019270,1
33418,rosuvastatin/C0019294,1
33419,captopril/C0877134,1
33420,carvedilol/C0877134,1
33421,carvedilol/C0019270,1
33422,cefazolin/C0016199,2
33423,amiodarone/C0221201,1
33424,sertraline/C0221201,1
33425,simvastatin/C0221201,1
33426,metoclopramide/C0221201,4
33427,ketorolac/C0221201,1
33428,dolasetron/C0858854,1
33429,terazosin/C0271650,1
33430,fluticasone/C0271650,1
33431,colchicine/C0574068,1
33432,valsartan/C0858854,1
33433,clonidine/C0277799,2
33434,glycopyrrolate/C0858854,1
33435,atenolol/C0574068,1
33436,haloperidol/C0271650,1
33437,terazosin/C0231874,1
33438,amiodarone/C0271650,2
33439,heparin/C0271650,3
33440,colchicine/C0858854,1
33441,terazosin/C0233763,2
33442,simvastatin/C0271650,1
33443,colchicine/C0030232,1
33444,clonidine/C0231874,5
33445,famotidine/C0271650,1
33446,terazosin/C0700590,2
33447,ibuprofen/C0277799,1
33448,ceftazidime/C0858854,3
33449,terazosin/C0858854,1
33450,terazosin/C0277799,1
33451,hydralazine/C0271650,1
33452,metoprolol/C0271650,5
33453,sildenafil/C0004604,1
33454,sildenafil/C0700590,1
33455,sildenafil/C0344232,1
33456,sildenafil/C0024031,1
33457,nimodipine/C0231874,1
33458,valsartan/C0231874,1
33459,nateglinide/C0231218,1
33460,nateglinide/C0234238,2
33461,citalopram/C0239885,2
33462,cefepime/C0239885,2
33463,citalopram/C0235706,1
33464,allopurinol/C0235706,2
33465,carboplatin/C0030193,3
33466,carboplatin/C0158369,1
33467,amiodarone/C0555120,2
33468,miconazole/C1262141,2
33469,carboplatin/C0028961,2
33470,carboplatin/C0850149,1
33471,miconazole/C0555120,1
33472,simvastatin/C0158369,2
33473,sevelamer/C0235706,2
33474,miconazole/C0037317,2
33475,ondansetron/C0555120,2
33476,carboplatin/C0239340,1
33477,simvastatin/C0555120,1
33478,miconazole/C0851578,2
33479,allopurinol/C0555120,1
33480,zolpidem/C0555120,1
33481,lorazepam/C0555120,1
33482,dexamethasone/C0158369,2
33483,carboplatin/C0555120,1
33484,heparin/C0555120,3
33485,acetaminophen/C0555120,3
33486,dexamethasone/C0555120,1
33487,famotidine/C0555120,1
33488,carboplatin/C0553668,4
33489,nicotine/C0043352,2
33490,sevelamer/C0000729,1
33491,sevelamer/C0235848,1
33492,hydroxyurea/C0028643,1
33493,hydroxyurea/C0016512,2
33494,lansoprazole/C0000729,1
33495,tacrolimus/C0521172,3
33496,midodrine/C0000729,1
33497,valganciclovir/C0543392,1
33498,clonidine/C0543392,2
33499,valganciclovir/C0030232,3
33500,valganciclovir/C0232498,1
33501,valganciclovir/C0521172,1
33502,valganciclovir/C0232487,1
33503,alprazolam/C0401149,1
33504,atorvastatin/C0233488,1
33505,acetaminophen/C0233488,2
33506,metoclopramide/C0233488,1
33507,bupropion/C0233488,1
33508,nitroglycerin/C0233488,1
33509,phenylephrine/C0233488,1
33510,furosemide/C0233488,1
33511,potassium/C0233488,1
33512,dexamethasone/C0241165,2
33513,acetaminophen/C0241165,2
33514,midazolam/C0241165,1
33515,hydralazine/C0241165,1
33516,ondansetron/C0241165,2
33517,dexmedetomidine/C0233763,2
33518,fentanyl/C0241165,2
33519,phenytoin/C0241165,1
33520,dexamethasone/C0020440,5
33521,cefpodoxime/C0012833,1
33522,cefpodoxime/C0042571,1
33523,montelukast/C1321898,1
33524,nadolol/C0235108,1
33525,bupivacaine/C0233763,2
33526,naproxen/C0232488,1
33527,naproxen/C0235299,1
33528,pravastatin/C0037317,1
33529,pravastatin/C0851578,1
33530,pravastatin/C1262141,1
33531,topiramate/C0858854,1
33532,alprazolam/C0231874,3
33533,cyclobenzaprine/C0231874,1
33534,cyclobenzaprine/C0043144,2
33535,phenylephrine/C0221776,3
33536,fluconazole/C0007815,1
33537,cefepime/C0221776,1
33538,atorvastatin/C0024003,1
33539,clopidogrel/C0024003,1
33540,nitroglycerin/C0024003,1
33541,nesiritide/C0232602,1
33542,atropine/C0024003,1
33543,labetalol/C0240211,2
33544,nifedipine/C0240211,2
33545,fexofenadine/C0240211,1
33546,paroxetine/C0240211,1
33547,nifedipine/C0019825,1
33548,fexofenadine/C0019825,3
33549,paroxetine/C0019825,2
33550,nesiritide/C0085593,2
33551,nesiritide/C0016199,1
33552,nesiritide/C0009806,1
33553,baclofen/C0751372,2
33554,ganciclovir/C0235299,2
33555,donepezil/C0853891,1
33556,donepezil/C0858219,1
33557,donepezil/C0423281,1
33558,donepezil/C1619733,1
33559,metformin/C0542476,3
33560,penicillin/C0016204,2
33561,neostigmine/C0240211,2
33562,diltiazem/C0240211,1
33563,metoclopramide/C0240211,3
33564,nitroglycerin/C0240211,3
33565,glycopyrrolate/C0240211,2
33566,furosemide/C0240211,7
33567,lamotrigine/C0036396,1
33568,pregabalin/C0036396,1
33569,furosemide/C0700184,2
33570,potassium/C0700184,1
33571,ketorolac/C0700184,1
33572,phenylephrine/C0700184,1
33573,tramadol/C0700184,1
33574,hydromorphone/C0700184,1
33575,simvastatin/C0700184,1
33576,nitroglycerin/C0700184,1
33577,metoprolol/C0700184,2
33578,metoclopramide/C0700184,1
33579,candesartan/C0239134,1
33580,candesartan/C0553668,1
33581,candesartan/C0010200,1
33582,candesartan/C0231218,1
33583,candesartan/C0221232,1
33584,candesartan/C0024031,1
33585,carbamazepine/C0024031,2
33586,candesartan/C0004604,1
33587,ketoconazole/C0231875,1
33588,ketoconazole/C0028778,1
33589,ketoconazole/C0030232,1
33590,nicotine/C0011168,1
33591,haloperidol/C0234373,2
33592,nicotine/C0028778,1
33593,ciprofloxacin/C0028778,1
33594,ketoconazole/C0234373,1
33595,ketoconazole/C0011168,1
33596,ketoconazole/C0024790,1
33597,dexmedetomidine/C0549335,1
33598,ciprofloxacin/C0011168,1
33599,duloxetine/C0015468,1
33600,duloxetine/C0015467,1
33601,cefepime/C0278151,4
33602,duloxetine/C0232493,2
33603,baclofen/C1291078,1
33604,cefepime/C0015468,4
33605,baclofen/C0232493,1
33606,baclofen/C0221512,1
33607,famotidine/C1291078,3
33608,duloxetine/C1291078,2
33609,duloxetine/C0278151,1
33610,cefepime/C0015467,4
33611,duloxetine/C0221512,2
33612,tramadol/C1291078,1
33613,hydralazine/C0024003,2
33614,digoxin/C0158369,2
33615,octreotide/C0232498,3
33616,idarubicin/C0042963,1
33617,desmopressin/C0235309,1
33618,hydroxyurea/C0232602,1
33619,idarubicin/C0235309,1
33620,dexamethasone/C0235309,1
33621,hydroxyurea/C0004604,1
33622,hydroxyurea/C0235309,1
33623,dorzolamide/C0231874,1
33624,lisinopril/C0231874,3
33625,desmopressin/C0236178,1
33626,desmopressin/C0473120,1
33627,carbamazepine/C0156273,1
33628,gabapentin/C0156273,1
33629,baclofen/C0156273,1
33630,azathioprine/C0156273,1
33631,doxycycline/C0700200,2
33632,diltiazem/C0018834,1
33633,cefazolin/C0018834,1
33634,methylnaltrexone/C0232487,1
33635,methylnaltrexone/C0231875,1
33636,cefepime/C0018834,1
33637,lisinopril/C0751466,1
33638,lisinopril/C0151827,4
33639,potassium/C0751466,2
33640,lisinopril/C0085636,2
33641,diazepam/C0019214,1
33642,meropenem/C0235710,2
33643,methazolamide/C0553668,1
33644,methazolamide/C0856054,1
33645,quinidine/C0856054,1
33646,quinidine/C0004134,1
33647,methazolamide/C0004134,1
33648,niacin/C1321898,1
33649,theophylline/C0016204,1
33650,theophylline/C0033774,1
33651,bupropion/C0231874,1
33652,theophylline/C0024790,2
33653,diazepam/C0234373,3
33654,trazodone/C0234373,1
33655,cefazolin/C0239819,1
33656,atazanavir/C0234369,1
33657,ritonavir/C0234369,1
33658,abacavir/C0234369,1
33659,atazanavir/C0233763,1
33660,ritonavir/C0233763,1
33661,abacavir/C0233763,1
33662,fexofenadine/C0233763,2
33663,rifaximin/C0152030,1
33664,ceftriaxone/C0152030,2
33665,fosphenytoin/C0232602,2
33666,octreotide/C0151908,1
33667,fluocinonide/C0401151,1
33668,levetiracetam/C0857056,1
33669,fosphenytoin/C0184567,2
33670,octreotide/C0259768,1
33671,fluocinonide/C0740441,1
33672,lorazepam/C0857056,1
33673,loperamide/C0857056,1
33674,phenytoin/C0014724,1
33675,gabapentin/C0152030,1
33676,fluocinonide/C0221232,2
33677,fluocinonide/C0857056,1
33678,rifaximin/C0014724,1
33679,zolpidem/C0152030,1
33680,rifaximin/C0857056,1
33681,penicillin/C0232766,1
33682,potassium/C0857056,3
33683,fosphenytoin/C0221161,1
33684,fluocinonide/C0259768,1
33685,fluocinonide/C0023380,1
33686,propranolol/C0312414,1
33687,penicillin/C0312414,1
33688,levetiracetam/C0259768,4
33689,octreotide/C0152030,1
33690,phenytoin/C0857056,2
33691,aztreonam/C0151908,2
33692,rifaximin/C0259768,1
33693,fluocinonide/C0028961,1
33694,potassium/C0235325,1
33695,acetaminophen/C0341164,1
33696,heparin/C0341164,1
33697,pantoprazole/C0235325,1
33698,heparin/C0235325,1
33699,acetaminophen/C0235325,1
33700,potassium/C0341164,1
33701,pantoprazole/C0341164,1
33702,diltiazem/C0547030,1
33703,fosphenytoin/C0015672,1
33704,nesiritide/C0024790,1
33705,eptifibatide/C0024790,3
33706,methylphenidate/C0259768,1
33707,methylphenidate/C0856054,1
33708,dexamethasone/C0259768,2
33709,methylphenidate/C0085631,2
33710,methylphenidate/C0018681,1
33711,lamotrigine/C0259768,2
33712,fexofenadine/C0259768,1
33713,methylphenidate/C0856099,1
33714,dolasetron/C0241136,1
33715,dolasetron/C0239377,1
33716,dolasetron/C0037274,1
33717,dolasetron/C1504383,1
33718,dolasetron/C0863084,1
33719,theophylline/C0232498,1
33720,glycopyrrolate/C0751295,2
33721,neostigmine/C0751295,2
33722,methotrexate/C0231528,1
33723,methotrexate/C0220870,1
33724,alendronate/C2242996,1
33725,alprazolam/C2242996,1
33726,alendronate/C0220870,1
33727,alendronate/C0231528,1
33728,methotrexate/C2242996,1
33729,alendronate/C0018681,1
33730,alprazolam/C3665346,1
33731,alendronate/C3665346,1
33732,methotrexate/C3665346,1
33733,cefazolin/C0003507,1
33734,nimodipine/C0003507,1
33735,clopidogrel/C0003507,2
33736,phenytoin/C0003507,1
33737,lisinopril/C0003507,1
33738,carvedilol/C0003507,1
33739,tamsulosin/C0236000,1
33740,pilocarpine/C0023218,1
33741,brimonidine/C0023218,1
33742,esmolol/C0235108,2
33743,hydromorphone/C0221166,1
33744,lorazepam/C0221166,1
33745,diazepam/C0221166,1
33746,losartan/C0851578,1
33747,cefpodoxime/C0014724,1
33748,losartan/C0037317,1
33749,losartan/C0014724,1
33750,cefpodoxime/C0232602,1
33751,losartan/C1262141,1
33752,cefpodoxime/C0542476,2
33753,cefpodoxime/C1262141,1
