,unex_pair,freq
21981,fluvoxamine/C0086439,1
21982,fluvoxamine/C0234215,1
21983,fluvoxamine/C0040822,1
21984,fluvoxamine/C0043144,1
21985,quetiapine/C0030552,4
21986,hydrochlorothiazide/C0542476,4
21987,fluvoxamine/C0085631,2
21988,fluvoxamine/C0221161,1
21989,ropinirole/C1321898,1
21990,ropinirole/C0036396,1
21991,ropinirole/C0002962,1
21992,ropinirole/C0042963,1
21993,ropinirole/C0856054,1
21994,ceftazidime/C0232602,2
21995,ceftazidime/C0859032,6
21996,tiotropium/C0426390,1
21997,phenylephrine/C0426390,1
21998,tiotropium/C0014724,1
21999,tramadol/C0024031,4
22000,atropine/C0026821,3
22001,milrinone/C0542476,3
22002,tiotropium/C0016382,2
22003,nicotine/C0543392,2
22004,metoclopramide/C0578454,2
22005,nicotine/C1740793,1
22006,metronidazole/C0578454,3
22007,ondansetron/C1740793,1
22008,lorazepam/C1740793,1
22009,methylprednisolone/C0030552,6
22010,heparin/C1740793,1
22011,pantoprazole/C1740793,1
22012,metoclopramide/C1740793,1
22013,furosemide/C0578454,2
22014,methylprednisolone/C0578454,3
22015,oxycodone/C1740793,1
22016,verapamil/C0239377,1
22017,montelukast/C0278151,1
22018,pilocarpine/C0037274,1
22019,simvastatin/C0015468,4
22020,montelukast/C0015467,1
22021,montelukast/C0235267,1
22022,montelukast/C0015468,1
22023,pilocarpine/C0863084,1
22024,bumetanide/C0015467,1
22025,bumetanide/C0231530,1
22026,bumetanide/C0015644,1
22027,simvastatin/C0235267,1
22028,pilocarpine/C0278151,1
22029,fluticasone/C0235267,1
22030,pilocarpine/C0015468,1
22031,pilocarpine/C0015467,1
22032,pilocarpine/C0015644,1
22033,pilocarpine/C0026837,1
22034,bumetanide/C0278151,1
22035,simvastatin/C0278151,3
22036,simvastatin/C0015467,3
22037,pilocarpine/C0231530,1
22038,pilocarpine/C0033774,1
22039,bumetanide/C0015468,1
22040,amphotericin/C0041582,2
22041,miconazole/C0234373,2
22042,miconazole/C0239266,1
22043,nicardipine/C0232695,1
22044,labetalol/C0239266,1
22045,esmolol/C0023380,5
22046,amiodarone/C0037763,2
22047,amlodipine/C0037763,1
22048,hydralazine/C0037763,1
22049,tamsulosin/C2129214,2
22050,fentanyl/C0037763,3
22051,tamsulosin/C0037763,1
22052,pantoprazole/C3665346,3
22053,dexamethasone/C3665346,2
22054,metoprolol/C1291078,3
22055,digoxin/C1291078,1
22056,tamsulosin/C0003838,1
22057,tamsulosin/C0876998,1
22058,doxazosin/C0028259,3
22059,fluoxetine/C0423281,1
22060,fluoxetine/C0858219,1
22061,fluoxetine/C0853891,1
22062,fluoxetine/C1619733,1
22063,dipyridamole/C0151786,1
22064,dipyridamole/C0856054,1
22065,dipyridamole/C0476273,2
22066,dipyridamole/C0553668,1
22067,dipyridamole/C0235299,1
22068,dipyridamole/C0030552,1
22069,dipyridamole/C0854303,1
22070,nimodipine/C0235299,1
22071,nimodipine/C0476273,3
22072,dipyridamole/C0004093,2
22073,valganciclovir/C0234369,2
22074,valganciclovir/C0004604,7
22075,tacrolimus/C0859032,5
22076,valganciclovir/C0024031,3
22077,valganciclovir/C0231530,2
22078,valganciclovir/C0015644,2
22079,tacrolimus/C0234369,2
22080,valganciclovir/C0859032,3
22081,tacrolimus/C0024031,3
22082,propranolol/C0221232,4
22083,propranolol/C0015672,1
22084,nelfinavir/C0221232,1
22085,didanosine/C0221232,1
22086,tenofovir/C0221232,2
22087,verapamil/C0038450,1
22088,dexmedetomidine/C0425591,1
22089,nitroglycerin/C0425591,3
22090,ciprofloxacin/C0425591,1
22091,nitroglycerin/C0232124,3
22092,simvastatin/C0232124,4
22093,phenylephrine/C0425591,1
22094,pantoprazole/C0425591,3
22095,metoclopramide/C0232124,3
22096,tramadol/C0858854,1
22097,phenylephrine/C0232124,1
22098,citalopram/C0232124,1
22099,simvastatin/C0425591,4
22100,citalopram/C0425591,1
22101,ciprofloxacin/C0232124,1
22102,pantoprazole/C0232124,3
22103,dexmedetomidine/C0232124,1
22104,metoclopramide/C0425591,3
22105,hydralazine/C0424810,1
22106,labetalol/C0036396,2
22107,clonidine/C0036396,2
22108,phenylephrine/C0036396,9
22109,pantoprazole/C0424810,1
22110,levetiracetam/C0036396,1
22111,hydromorphone/C0424810,1
22112,levetiracetam/C0424810,1
22113,tacrolimus/C0152030,2
22114,tolterodine/C0232602,1
22115,tolterodine/C0042963,3
22116,sertraline/C0587246,1
22117,metronidazole/C0023182,1
22118,ceftazidime/C0085624,1
22119,metoclopramide/C0751372,1
22120,acetaminophen/C0751372,3
22121,trazodone/C0023182,2
22122,olanzapine/C0751372,1
22123,olanzapine/C0232495,1
22124,diazepam/C0232495,1
22125,trazodone/C0085624,1
22126,ceftazidime/C0023182,1
22127,fentanyl/C0751372,1
22128,ceftazidime/C0751372,2
22129,trazodone/C0751372,1
22130,metronidazole/C0751372,1
22131,olanzapine/C1135120,2
22132,tizanidine/C0016204,1
22133,phenylephrine/C0023182,1
22134,ketorolac/C1321898,1
22135,hydromorphone/C0751372,4
22136,ceftazidime/C1135120,1
22137,levetiracetam/C3665346,1
22138,fentanyl/C0085635,5
22139,bumetanide/C0205204,1
22140,timolol/C0151908,1
22141,lorazepam/C0085635,4
22142,metolazone/C0521172,1
22143,atropine/C0151908,2
22144,heparin/C0085635,4
22145,acetaminophen/C0085635,5
22146,latanoprost/C0151908,1
22147,phenytoin/C0521172,2
22148,digoxin/C0085635,1
22149,famotidine/C0085635,3
22150,phenylephrine/C0521172,6
22151,phenytoin/C0085635,4
22152,miconazole/C0085635,2
22153,phenylephrine/C0085635,2
22154,miconazole/C0521172,10
22155,metolazone/C0085635,1
22156,atropine/C0281856,2
22157,risperidone/C0587246,1
22158,risperidone/C0854303,1
22159,risperidone/C0151786,1
22160,oxybutynin/C0016204,2
22161,oseltamivir/C0028259,2
22162,buspirone/C0085631,2
22163,acyclovir/C0281856,5
22164,metronidazole/C0151205,4
22165,argatroban/C0392674,1
22166,acyclovir/C0853891,2
22167,acyclovir/C0151205,2
22168,acyclovir/C0858219,2
22169,atovaquone/C0239340,2
22170,acyclovir/C0423281,2
22171,atovaquone/C0574002,2
22172,zolpidem/C0151205,2
22173,atovaquone/C0235886,2
22174,argatroban/C0151205,1
22175,zolpidem/C0232695,1
22176,acyclovir/C1619733,2
22177,verapamil/C0024031,2
22178,verapamil/C0004604,5
22179,methylprednisolone/C0027066,2
22180,verapamil/C2129214,4
22181,octreotide/C0221161,2
22182,ketoconazole/C0018681,1
22183,terazosin/C0235299,1
22184,ibuprofen/C0234369,2
22185,ziprasidone/C0401151,1
22186,ziprasidone/C0007815,1
22187,amitriptyline/C0007815,1
22188,ziprasidone/C0008031,1
22189,ziprasidone/C0740441,1
22190,ziprasidone/C0027497,1
22191,lisinopril/C0007815,1
22192,ziprasidone/C0235299,1
22193,amitriptyline/C0235299,3
22194,duloxetine/C0007815,1
22195,ziprasidone/C0553668,2
22196,ziprasidone/C0000737,1
22197,ziprasidone/C0221232,1
22198,ziprasidone/C0700590,1
22199,pantoprazole/C0740399,3
22200,metoprolol/C0740399,2
22201,midazolam/C0740399,1
22202,heparin/C0740399,4
22203,potassium/C0740399,1
22204,acetaminophen/C0740399,2
22205,cefepime/C0234233,2
22206,meropenem/C0016512,3
22207,aztreonam/C0026821,2
22208,aztreonam/C0009806,2
22209,clindamycin/C0019270,1
22210,clindamycin/C0002962,2
22211,clindamycin/C0235710,1
22212,clindamycin/C0015644,1
22213,clindamycin/C0231530,1
22214,clindamycin/C0019294,1
22215,clindamycin/C0004134,11
22216,ketorolac/C0877134,3
22217,clindamycin/C0877134,1
22218,clindamycin/C0438716,1
22219,ketorolac/C0019270,3
22220,carvedilol/C0876998,1
22221,valsartan/C0876998,1
22222,sertraline/C0003838,2
22223,olanzapine/C0876998,1
22224,sertraline/C0876998,2
22225,carvedilol/C0003838,1
22226,valsartan/C0003838,1
22227,olanzapine/C0003838,1
22228,sumatriptan/C0231749,1
22229,sumatriptan/C0030193,1
22230,mupirocin/C0231528,1
22231,mupirocin/C0016204,1
22232,dicyclomine/C0231255,2
22233,brimonidine/C0152165,1
22234,salmeterol/C0522051,1
22235,hydromorphone/C0152165,1
22236,hydromorphone/C0522051,1
22237,salmeterol/C0152165,1
22238,hydralazine/C0152165,2
22239,brimonidine/C0522051,1
22240,triamcinolone/C0392674,1
22241,triamcinolone/C0235886,2
22242,triamcinolone/C0231875,2
22243,triamcinolone/C0267716,1
22244,ramipril/C0231218,6
22245,octreotide/C0012833,3
22246,nadolol/C0042571,2
22247,nadolol/C0012833,1
22248,dexamethasone/C0221170,7
22249,paroxetine/C0221170,2
22250,travoprost/C2004489,1
22251,bisoprolol/C0086439,1
22252,bisoprolol/C2004489,1
22253,glycopyrrolate/C0038450,2
22254,neostigmine/C0038450,2
22255,hydralazine/C0016199,2
22256,quetiapine/C0231749,2
22257,ritonavir/C0004604,3
22258,sumatriptan/C0034642,1
22259,sumatriptan/C0239134,1
22260,atazanavir/C0004604,1
22261,naproxen/C0085631,1
22262,ritonavir/C0281856,1
22263,ritonavir/C0085631,3
22264,tiotropium/C0281856,3
22265,ketoconazole/C0231218,5
22266,naproxen/C0221232,1
22267,sumatriptan/C0231218,1
22268,atazanavir/C0085631,2
22269,sumatriptan/C0010200,1
22270,sumatriptan/C0085631,1
22271,sumatriptan/C0553668,1
22272,hydrochlorothiazide/C0281856,2
22273,propranolol/C0281856,1
22274,naproxen/C0010200,1
22275,atazanavir/C0281856,1
22276,ketoconazole/C0034642,2
22277,ketoconazole/C0239134,3
22278,atazanavir/C0221232,2
22279,ketoconazole/C0004604,1
22280,naproxen/C0231218,1
22281,naproxen/C0034642,2
22282,ketoconazole/C0010200,3
22283,ketoconazole/C0281856,1
22284,naproxen/C0030193,3
22285,naproxen/C0239134,1
22286,ondansetron/C0240962,3
22287,fluconazole/C0240962,1
22288,valganciclovir/C0542476,2
22289,nadolol/C0038450,1
22290,phenylephrine/C0240962,2
22291,valganciclovir/C0240962,2
22292,cyclobenzaprine/C0037011,1
22293,sildenafil/C0221161,1
22294,diazepam/C0231874,2
22295,linezolid/C0024790,2
22296,phenylephrine/C0016199,6
22297,nitroglycerin/C0016199,3
22298,ketorolac/C0016199,3
22299,lisinopril/C0008035,1
22300,fluoxetine/C1167842,1
22301,hydralazine/C0574068,2
22302,oxycodone/C1167842,1
22303,hydralazine/C0008035,1
22304,clonidine/C0008035,2
22305,diazepam/C0008035,1
22306,labetalol/C1167842,1
22307,nicotine/C0008035,1
22308,fluoxetine/C0008035,1
22309,labetalol/C0008035,1
22310,alendronate/C0015672,1
22311,ketorolac/C0876998,2
22312,timolol/C0876998,1
22313,ketorolac/C0003838,2
22314,timolol/C0003838,1
22315,paroxetine/C0015672,2
22316,piperacillin/C0086439,1
22317,atovaquone/C0023222,1
22318,piperacillin/C0231218,1
22319,piperacillin/C2004489,1
22320,miconazole/C0231666,1
22321,piperacillin/C0231666,1
22322,metoclopramide/C0231666,1
22323,lansoprazole/C0231666,1
22324,haloperidol/C0231666,1
22325,miconazole/C0239833,1
22326,tacrolimus/C0231666,1
22327,beclomethasone/C1704212,1
22328,ondansetron/C0231666,1
22329,atovaquone/C0235108,2
22330,fexofenadine/C0235108,1
22331,piperacillin/C0239833,1
22332,tenofovir/C0034642,2
22333,itraconazole/C0016199,1
22334,atazanavir/C0016199,1
22335,rimantadine/C0015672,2
22336,cefepime/C0016199,6
22337,oseltamivir/C0030232,1
22338,ritonavir/C0016199,1
22339,oseltamivir/C0016199,3
22340,tenofovir/C0016199,1
22341,rimantadine/C0030232,1
22342,zidovudine/C0034642,1
22343,rimantadine/C0004093,1
22344,rimantadine/C0028259,1
22345,itraconazole/C0034642,1
22346,zidovudine/C0016199,1
22347,tamsulosin/C0344232,3
22348,donepezil/C0344232,1
22349,rimantadine/C0016382,1
22350,rimantadine/C0030193,1
22351,lansoprazole/C0016199,3
22352,quetiapine/C0016199,1
22353,nicardipine/C0015468,1
22354,nicardipine/C0278151,1
22355,nicardipine/C0015467,1
22356,dapsone/C0004604,1
22357,dapsone/C0023380,1
22358,cinacalcet/C0024031,2
22359,dapsone/C0234238,3
22360,cinacalcet/C0043144,4
22361,sevelamer/C0024031,4
22362,dapsone/C0086439,2
22363,megestrol/C0740441,1
22364,megestrol/C0401151,1
22365,tacrolimus/C0543392,2
22366,cefazolin/C0043352,1
22367,ketorolac/C0043352,2
22368,simvastatin/C0043352,5
22369,lansoprazole/C0018681,2
22370,doxycycline/C0000737,2
22371,doxycycline/C0221232,2
22372,meropenem/C0423636,2
22373,paroxetine/C0423636,1
22374,paroxetine/C0232695,5
22375,bupropion/C0423636,1
22376,bumetanide/C0024790,2
22377,metronidazole/C0423636,3
22378,bumetanide/C0423636,1
22379,ondansetron/C0423636,2
22380,esmolol/C0344232,1
22381,atropine/C0232488,1
22382,esmolol/C0232488,1
22383,esmolol/C0000737,4
22384,valsartan/C0151827,1
22385,montelukast/C0151827,1
22386,digoxin/C0151827,1
22387,hydralazine/C0151827,2
22388,tiotropium/C0151827,1
22389,oxycodone/C0151827,2
22390,eplerenone/C0231218,2
22391,quinidine/C0401151,1
22392,quinidine/C0030193,1
22393,eplerenone/C0023380,1
22394,quinidine/C0948786,1
22395,quinidine/C0740441,1
22396,cefpodoxime/C0009806,2
22397,cefpodoxime/C2129214,1
22398,quinidine/C2129214,1
22399,metronidazole/C0312414,2
22400,trazodone/C0312414,1
22401,ondansetron/C0312414,1
22402,simvastatin/C0312414,1
22403,carvedilol/C0016512,4
22404,pravastatin/C0016512,1
22405,omeprazole/C0016512,2
22406,amiodarone/C1291077,3
22407,clobetasol/C0277799,1
22408,methylprednisolone/C0277799,1
22409,clobetasol/C0024031,1
22410,methylprednisolone/C1291077,1
22411,oseltamivir/C0277799,1
22412,lansoprazole/C0277799,1
22413,cidofovir/C0020440,1
22414,midazolam/C1291077,6
22415,cidofovir/C0086439,1
22416,voriconazole/C0004604,4
22417,clobetasol/C0004604,3
22418,cidofovir/C1291077,1
22419,clobetasol/C1291077,1
22420,cidofovir/C0277799,1
22421,voriconazole/C0033774,9
22422,voriconazole/C0024031,1
22423,oseltamivir/C0024031,1
22424,clobetasol/C0016382,2
22425,clobetasol/C0850149,1
22426,voriconazole/C0020440,2
22427,fosphenytoin/C0009806,1
22428,midazolam/C0522153,1
22429,dexamethasone/C0085624,2
22430,dexamethasone/C0522153,1
22431,cefepime/C0522153,1
22432,acyclovir/C0235639,1
22433,cefepime/C0235639,1
22434,midazolam/C0235639,1
22435,dexamethasone/C0235639,2
22436,acyclovir/C0522153,1
22437,leucovorin/C0015672,1
22438,rosuvastatin/C0574002,1
22439,rosuvastatin/C0239340,1
22440,loratadine/C0023380,1
22441,loratadine/C0004093,1
22442,hydralazine/C0019294,2
22443,potassium/C0522046,2
22444,heparin/C0522046,2
22445,metoprolol/C0522046,2
22446,famotidine/C0522046,1
22447,acetaminophen/C0522046,3
22448,methylprednisolone/C0522046,2
22449,amiodarone/C0158328,1
22450,alendronate/C0850149,1
22451,amiodarone/C0687713,1
22452,fluticasone/C0158328,1
22453,alendronate/C0023380,1
22454,captopril/C0158328,1
22455,captopril/C0687713,1
22456,carvedilol/C0158328,1
22457,tramadol/C0158328,1
22458,bumetanide/C0231875,1
22459,alendronate/C0039070,2
22460,alendronate/C0020175,1
22461,timolol/C0751295,2
22462,latanoprost/C0751295,2
22463,scopolamine/C0028643,1
22464,bupivacaine/C0542476,3
22465,timolol/C0028643,3
22466,scopolamine/C0542476,1
22467,desmopressin/C0026961,1
22468,desmopressin/C0392171,1
22469,mupirocin/C1504383,1
22470,cefazolin/C0023218,1
22471,citalopram/C0151825,1
22472,citalopram/C0023218,1
22473,mupirocin/C0023218,1
22474,mupirocin/C0241136,1
22475,mupirocin/C0242429,1
22476,mupirocin/C0235108,1
22477,mupirocin/C0151825,1
22478,pantoprazole/C0151825,1
22479,tramadol/C0235710,2
22480,methylphenidate/C0000737,1
22481,methylphenidate/C0401151,1
22482,methylphenidate/C0740441,1
22483,methylphenidate/C0009806,1
22484,methylphenidate/C0234215,1
22485,cinacalcet/C0028961,1
22486,sertraline/C0027769,1
22487,milrinone/C0851578,1
22488,milrinone/C0037317,1
22489,metolazone/C0013395,1
22490,carvedilol/C0542476,4
22491,cinacalcet/C0016382,2
22492,cinacalcet/C0027769,1
22493,cinacalcet/C0231875,1
22494,metolazone/C0235706,2
22495,milrinone/C1262141,1
22496,dronedarone/C0221161,1
22497,dronedarone/C0015672,2
22498,dronedarone/C0027497,2
22499,scopolamine/C1262141,1
22500,scopolamine/C0232602,1
22501,scopolamine/C0037317,1
22502,carvedilol/C0239377,1
22503,scopolamine/C0851578,1
22504,tamoxifen/C0028259,1
22505,tamoxifen/C0231255,2
22506,temazepam/C0042963,1
22507,temazepam/C0007859,2
22508,hydrochlorothiazide/C0028961,3
22509,hydrochlorothiazide/C0850149,6
22510,losartan/C0850149,2
22511,temazepam/C0850149,1
22512,glycopyrrolate/C0016204,3
22513,glycopyrrolate/C0438716,4
22514,neostigmine/C0016204,3
22515,neostigmine/C0438716,4
22516,zolpidem/C0220870,1
22517,buspirone/C0004604,2
22518,tiotropium/C0028259,3
22519,buspirone/C0024031,2
22520,buspirone/C0040822,2
22521,rimantadine/C0086439,2
22522,haloperidol/C0242429,3
22523,labetalol/C0242429,4
22524,rimantadine/C0004134,2
22525,atenolol/C0242429,1
22526,atenolol/C0037274,3
22527,atenolol/C0241136,3
22528,atenolol/C1504383,3
22529,atenolol/C0863084,3
22530,quinapril/C0231218,2
22531,valproate/C0476273,3
22532,neostigmine/C0023222,1
22533,finasteride/C0231528,1
22534,glycopyrrolate/C0023222,1
22535,terazosin/C0231528,2
22536,chlorthalidone/C0232602,1
22537,tolterodine/C0235299,1
22538,tolterodine/C0004604,2
22539,atenolol/C0150045,1
22540,tolterodine/C0024031,2
22541,atenolol/C0036396,1
22542,omeprazole/C0150045,1
22543,tolterodine/C0150045,1
22544,tolterodine/C0043144,1
22545,tolterodine/C0013395,1
22546,letrozole/C0042963,1
22547,letrozole/C0030232,1
22548,letrozole/C0151786,1
22549,letrozole/C0234238,1
22550,venlafaxine/C0235848,2
22551,letrozole/C0085631,1
22552,letrozole/C0027497,1
22553,letrozole/C0030552,1
22554,neostigmine/C0030552,2
22555,ketorolac/C0476273,5
22556,letrozole/C0026837,1
22557,letrozole/C0004093,1
22558,letrozole/C0553668,1
22559,ezetimibe/C0030232,3
22560,voriconazole/C0184567,5
22561,acyclovir/C0016204,3
22562,bupropion/C0235108,1
22563,bupropion/C0232487,1
22564,atropine/C0232487,2
22565,nalbuphine/C2129214,1
22566,nalbuphine/C0152030,1
22567,nalbuphine/C0016199,1
22568,bupivacaine/C2129214,3
22569,ciprofloxacin/C0152030,1
22570,bupivacaine/C0037011,2
22571,nalbuphine/C0041834,1
22572,bupivacaine/C0152030,1
22573,nitroglycerin/C0152030,1
22574,bupivacaine/C0016199,2
22575,loperamide/C0034642,6
22576,bumetanide/C0856054,1
22577,glipizide/C0856054,2
22578,captopril/C0231749,3
22579,furosemide/C2242996,4
22580,oxybutynin/C0024790,2
22581,oxybutynin/C2242996,1
22582,oxybutynin/C0009806,1
22583,ibuprofen/C2242996,2
22584,phenytoin/C1619733,2
22585,phenytoin/C0423281,2
22586,phenytoin/C0858219,2
22587,phenytoin/C0853891,2
22588,diazepam/C0235309,1
22589,pamidronate/C0476273,1
22590,valsartan/C0040822,3
22591,valsartan/C0085593,1
22592,allopurinol/C0522051,1
22593,valsartan/C0232495,1
22594,allopurinol/C0232495,3
22595,cefazolin/C0232495,1
22596,colchicine/C0232495,1
22597,ceftazidime/C0522051,1
22598,clopidogrel/C0522051,3
22599,citalopram/C0522051,1
22600,labetalol/C0024031,5
22601,ibuprofen/C0232695,2
22602,haloperidol/C0043352,4
22603,fluconazole/C0027769,3
22604,metoclopramide/C0549209,1
22605,fluconazole/C0549209,1
22606,ibuprofen/C0232602,4
22607,fentanyl/C0549209,1
22608,haloperidol/C0549209,1
22609,ciprofloxacin/C0549209,1
22610,meropenem/C0002962,2
22611,fluticasone/C0549209,1
22612,potassium/C0549209,1
22613,nicotine/C0241235,1
22614,lansoprazole/C0854303,2
22615,lansoprazole/C0085620,2
22616,tobramycin/C0085620,1
22617,methylprednisolone/C0085620,1
22618,ceftazidime/C0854303,1
22619,fluticasone/C0085620,1
22620,ceftazidime/C0151786,2
22621,heparin/C0085620,1
22622,tobramycin/C0151786,2
22623,labetalol/C0085620,1
22624,ceftazidime/C0085620,1
22625,tobramycin/C0854303,2
22626,clonidine/C0042571,1
22627,labetalol/C0013132,4
22628,clonidine/C0012833,3
22629,cefepime/C0013132,3
22630,desmopressin/C0232488,1
22631,metolazone/C0015970,4
22632,metolazone/C0085624,2
22633,tiotropium/C0037384,1
22634,tiotropium/C0543392,1
22635,octreotide/C0037384,1
22636,doxycycline/C0002962,1
22637,repaglinide/C0231528,1
22638,ibuprofen/C0521172,1
22639,tamsulosin/C0028961,3
22640,carbamazepine/C0220870,2
22641,losartan/C0220870,1
22642,clonazepam/C0220870,2
22643,trazodone/C0220870,1
22644,tramadol/C0013428,2
22645,tramadol/C0344232,1
22646,simvastatin/C1291077,2
22647,ciprofloxacin/C0857257,1
22648,oxycodone/C0857257,1
22649,acetaminophen/C0857257,1
22650,clopidogrel/C0281856,3
22651,simvastatin/C0857257,1
22652,sevelamer/C1291077,1
22653,sevelamer/C0857257,1
22654,metoprolol/C0231688,5
22655,nifedipine/C0231688,1
22656,lansoprazole/C0231688,2
22657,metoprolol/C1142034,5
22658,metoprolol/C0575081,5
22659,lansoprazole/C0575081,2
22660,nifedipine/C0575081,1
22661,nifedipine/C1142034,1
22662,lansoprazole/C1142034,2
22663,labetalol/C0149958,1
22664,labetalol/C0494475,1
22665,cefepime/C0494475,3
22666,labetalol/C0751495,1
22667,cefepime/C0751495,3
22668,cefepime/C0149958,3
22669,acyclovir/C0015672,7
22670,acyclovir/C0026821,1
22671,phenytoin/C0239885,1
22672,ceftriaxone/C0030196,1
22673,phenytoin/C0030196,2
22674,ceftriaxone/C0239885,1
22675,famotidine/C0239885,4
22676,acyclovir/C0239885,1
22677,acyclovir/C0037011,1
22678,acyclovir/C0231528,4
22679,ceftriaxone/C0151786,5
22680,ceftriaxone/C0854303,2
22681,levetiracetam/C0236000,2
22682,gemfibrozil/C0000737,2
22683,colchicine/C0401151,4
22684,colchicine/C0740441,4
22685,pioglitazone/C0016204,1
22686,pioglitazone/C0232487,1
22687,bimatoprost/C0023380,1
22688,bimatoprost/C0004093,1
22689,niacin/C0015644,2
22690,niacin/C0231530,2
22691,quinapril/C0027769,1
22692,quinapril/C0039070,1
22693,fluticasone/C0037384,2
22694,losartan/C0015970,1
22695,losartan/C0853891,2
